timestamp;x;y;theta
1582548584136;-0.7346;-0.8558;0
1582548584152;-0.7346;-0.8558;0
1582548584171;-0.7346;-0.8558;0
1582548584192;-0.7346;-0.8558;0
1582548584213;-0.7346;-0.8558;0
1582548584234;-0.7346;-0.8558;0
1582548584252;-0.7346;-0.8558;0
1582548584270;-0.7346;-0.8558;0
1582548584292;-0.7346;-0.8558;0
1582548584313;-0.7346;-0.8558;0
1582548584334;-0.7346;-0.8558;0
1582548584351;-0.7346;-0.8558;0
1582548584371;-0.7346;-0.8558;0
1582548584391;-0.7346;-0.8558;0
1582548584413;-0.7346;-0.8558;0
1582548584434;-0.7346;-0.8558;0
1582548584451;-0.7346;-0.8558;0
1582548584470;-0.7346;-0.8558;0
1582548584491;-0.7346;-0.8558;0
1582548584511;-0.7346;-0.8558;0
1582548584533;-0.7346;-0.8558;0
1582548584551;-0.7346;-0.8558;0
1582548584572;-0.7346;-0.8558;0
1582548584591;-0.7346;-0.8558;0
1582548584612;-0.7346;-0.8558;0
1582548584632;-0.7346;-0.8558;0
1582548584651;-0.7346;-0.8558;0
1582548584672;-0.7346;-0.8558;0
1582548584691;-0.7346;-0.8558;0
1582548584711;-0.7346;-0.8558;0
1582548584732;-0.7346;-0.8558;0
1582548584751;-0.7346;-0.8558;0
1582548584771;-0.7346;-0.8558;0
1582548584790;-0.7346;-0.8558;0
1582548584831;-0.7346;-0.8558;0
1582548584851;-0.7346;-0.8558;0
1582548584871;-0.7346;-0.8558;0
1582548584892;-0.7346;-0.8558;0
1582548584911;-0.7346;-0.8558;0
1582548584931;-0.7346;-0.8558;0
1582548584951;-0.7346;-0.8558;0
1582548584971;-0.7346;-0.8558;0
1582548584992;-0.7346;-0.8558;0
1582548585011;-0.7346;-0.8558;0
1582548585037;-0.7346;-0.8558;0
1582548585051;-0.7346;-0.8558;0
1582548585072;-0.7346;-0.8558;0
1582548585092;-0.7346;-0.8558;0
1582548585113;-0.7346;-0.8558;0
1582548585135;-0.7346;-0.8558;0
1582548585152;-0.7346;-0.8558;0
1582548585171;-0.7346;-0.8558;0
1582548585191;-0.7346;-0.8558;0
1582548585215;-0.7346;-0.8558;0
1582548585235;-0.7346;-0.8558;0
1582548585253;-0.7346;-0.8558;0
1582548585272;-0.7346;-0.8558;0
1582548585291;-0.7346;-0.8558;0
1582548585313;-0.7346;-0.8558;0
1582548585334;-0.7346;-0.8558;0
1582548585352;-0.7346;-0.8558;0
1582548585372;-0.7346;-0.8558;0
1582548585392;-0.7346;-0.8558;0
1582548585413;-0.7346;-0.8558;0
1582548585434;-0.7346;-0.8558;0
1582548585452;-0.7346;-0.8558;0
1582548585470;-0.7346;-0.8558;0
1582548585491;-0.7346;-0.8558;0
1582548585511;-0.7346;-0.8558;0
1582548585531;-0.7346;-0.8558;0
1582548585551;-0.7346;-0.8558;0
1582548585572;-0.7346;-0.8558;0
1582548585593;-0.7346;-0.8558;0
1582548585612;-0.7346;-0.8558;0
1582548585631;-0.7346;-0.8558;0
1582548585652;-0.7346;-0.8558;0
1582548585672;-0.7346;-0.8558;0
1582548585691;-0.7346;-0.8558;0
1582548585711;-0.7346;-0.8558;0
1582548585732;-0.7346;-0.8558;0
1582548585751;-0.7346;-0.8558;0
1582548585771;-0.7346;-0.8558;0
1582548585791;-0.7346;-0.8558;0
1582548585833;-0.7346;-0.8558;0
1582548585851;-0.7346;-0.8558;0
1582548585871;-0.7346;-0.8558;0
1582548585890;-0.7346;-0.8558;0
1582548585911;-0.7346;-0.8558;0
1582548585932;-0.7346;-0.8558;0
1582548585952;-0.7346;-0.8558;0
1582548585972;-0.7346;-0.8558;0
1582548585992;-0.7346;-0.8558;0
1582548586012;-0.7346;-0.8558;0
1582548586037;-0.7346;-0.8558;0.8800000000000002
1582548586051;-0.7346;-0.8558;1.760000000000001
1582548586071;-0.7346;-0.8558;2.6400000000000015
1582548586091;-0.7346;-0.8558;3.5200000000000022
1582548586113;-0.7346;-0.8558;4.399999999999999
1582548586135;-0.7346;-0.8558;5.2799999999999905
1582548586152;-0.7346;-0.8558;6.159999999999982
1582548586171;-0.7346;-0.8558;7.039999999999974
1582548586191;-0.7346;-0.8558;7.919999999999966
1582548586211;-0.7346;-0.8558;8.799999999999974
1582548586232;-0.7346;-0.8558;9.679999999999984
1582548586253;-0.7346;-0.8558;10.559999999999993
1582548586272;-0.7346;-0.8558;11.440000000000003
1582548586292;-0.7346;-0.8558;12.320000000000013
1582548586311;-0.7346;-0.8558;13.200000000000022
1582548586331;-0.7346;-0.8558;14.080000000000032
1582548586352;-0.7346;-0.8558;14.960000000000042
1582548586371;-0.7346;-0.8558;15.840000000000051
1582548586391;-0.7346;-0.8558;16.72000000000006
1582548586414;-0.7346;-0.8558;17.60000000000007
1582548586435;-0.7346;-0.8558;18.48000000000008
1582548586452;-0.7346;-0.8558;19.36000000000009
1582548586471;-0.7346;-0.8558;20.240000000000098
1582548586491;-0.7346;-0.8558;21.120000000000108
1582548586511;-0.7346;-0.8558;22.000000000000117
1582548586532;-0.7346;-0.8558;22.880000000000127
1582548586551;-0.7346;-0.8558;23.760000000000137
1582548586571;-0.7346;-0.8558;24.640000000000146
1582548586591;-0.7346;-0.8558;25.520000000000156
1582548586611;-0.7346;-0.8558;26.400000000000166
1582548586631;-0.7346;-0.8558;27.280000000000175
1582548586651;-0.7346;-0.8558;28.160000000000185
1582548586671;-0.7346;-0.8558;29.040000000000195
1582548586693;-0.7346;-0.8558;29.920000000000204
1582548586712;-0.7346;-0.8558;30.800000000000214
1582548586731;-0.7346;-0.8558;31.680000000000224
1582548586751;-0.7346;-0.8558;32.56000000000019
1582548586771;-0.7346;-0.8558;33.440000000000126
1582548586791;-0.7346;-0.8558;34.320000000000064
1582548586833;-0.7346;-0.8558;35.2
1582548586850;-0.7346;-0.8558;36.07999999999994
1582548586870;-0.7346;-0.8558;36.95999999999988
1582548586892;-0.7346;-0.8558;37.83999999999982
1582548586911;-0.7346;-0.8558;38.71999999999976
1582548586932;-0.7346;-0.8558;39.599999999999696
1582548586951;-0.7346;-0.8558;40.479999999999634
1582548586971;-0.7346;-0.8558;41.35999999999957
1582548586991;-0.7346;-0.8558;42.23999999999951
1582548587011;-0.7346;-0.8558;43.11999999999945
1582548587038;-0.7346;-0.8558;43.13599999999941
1582548587051;-0.7346;-0.8558;43.151999999999376
1582548587071;-0.7346;-0.8558;43.16799999999934
1582548587092;-0.7346;-0.8558;43.1839999999993
1582548587113;-0.7346;-0.8558;43.199999999999264
1582548587136;-0.7346;-0.8558;43.21599999999923
1582548587152;-0.7346;-0.8558;43.23199999999919
1582548587171;-0.7346;-0.8558;43.24799999999915
1582548587192;-0.7346;-0.8558;43.263999999999115
1582548587211;-0.7346;-0.8558;43.27999999999908
1582548587232;-0.7346;-0.8558;43.29599999999904
1582548587253;-0.7346;-0.8558;43.311999999999
1582548587271;-0.7346;-0.8558;43.327999999998966
1582548587291;-0.7346;-0.8558;43.34399999999893
1582548587314;-0.7346;-0.8558;43.35999999999889
1582548587336;-0.7346;-0.8558;43.375999999998854
1582548587352;-0.7346;-0.8558;43.391999999998816
1582548587371;-0.7346;-0.8558;43.40799999999878
1582548587392;-0.7346;-0.8558;43.42399999999874
1582548587414;-0.7346;-0.8558;43.439999999998705
1582548587435;-0.7346;-0.8558;43.45599999999867
1582548587452;-0.7346;-0.8558;43.47199999999863
1582548587471;-0.7346;-0.8558;43.48799999999859
1582548587492;-0.7346;-0.8558;43.503999999998555
1582548587511;-0.7346;-0.8558;43.51999999999852
1582548587531;-0.7346;-0.8558;43.53599999999848
1582548587552;-0.7346;-0.8558;43.55199999999844
1582548587571;-0.7346;-0.8558;43.567999999998406
1582548587591;-0.7346;-0.8558;43.58399999999837
1582548587611;-0.7346;-0.8558;43.59999999999833
1582548587632;-0.7346;-0.8558;43.615999999998294
1582548587652;-0.7346;-0.8558;43.63199999999826
1582548587671;-0.7346;-0.8558;43.64799999999822
1582548587691;-0.7346;-0.8558;43.66399999999818
1582548587711;-0.7346;-0.8558;43.679999999998145
1582548587732;-0.7346;-0.8558;43.69599999999811
1582548587752;-0.7346;-0.8558;43.71199999999807
1582548587771;-0.7346;-0.8558;43.72799999999803
1582548587791;-0.7346;-0.8558;43.743999999997996
1582548587832;-0.7346;-0.8558;43.75999999999796
1582548587851;-0.7346;-0.8558;43.77599999999792
1582548587871;-0.7346;-0.8558;43.791999999997884
1582548587891;-0.7346;-0.8558;43.80799999999785
1582548587911;-0.7346;-0.8558;43.82399999999781
1582548587931;-0.7346;-0.8558;43.83999999999777
1582548587952;-0.7346;-0.8558;43.855999999997735
1582548587971;-0.7346;-0.8558;43.8719999999977
1582548587991;-0.7346;-0.8558;43.88799999999766
1582548588011;-0.7346;-0.8558;43.90399999999762
1582548588036;-0.7346;-0.8558;43.919999999997586
1582548588053;-0.7346;-0.8558;43.93599999999755
1582548588071;-0.7346;-0.8558;43.95199999999751
1582548588092;-0.7346;-0.8558;43.967999999997474
1582548588111;-0.7346;-0.8558;43.98399999999744
1582548588132;-0.7346;-0.8558;43.9999999999974
1582548588152;-0.7346;-0.8558;44.01599999999736
1582548588171;-0.7346;-0.8558;44.031999999997325
1582548588192;-0.7346;-0.8558;44.04799999999729
1582548588211;-0.7346;-0.8558;44.06399999999725
1582548588232;-0.7346;-0.8558;44.07999999999721
1582548588254;-0.7346;-0.8558;44.095999999997176
1582548588271;-0.7346;-0.8558;44.11199999999714
1582548588291;-0.7346;-0.8558;44.1279999999971
1582548588311;-0.7346;-0.8558;44.143999999997064
1582548588332;-0.7346;-0.8558;44.15999999999703
1582548588352;-0.7346;-0.8558;44.17599999999699
1582548588371;-0.7346;-0.8558;44.19199999999695
1582548588391;-0.7346;-0.8558;44.207999999996915
1582548588414;-0.7346;-0.8558;44.22399999999688
1582548588436;-0.7346;-0.8558;44.23999999999684
1582548588453;-0.7346;-0.8558;44.2559999999968
1582548588471;-0.7346;-0.8558;44.271999999996765
1582548588491;-0.7346;-0.8558;44.28799999999673
1582548588511;-0.7346;-0.8558;44.30399999999669
1582548588532;-0.7346;-0.8558;44.319999999996654
1582548588551;-0.7346;-0.8558;44.335999999996616
1582548588571;-0.7346;-0.8558;44.35199999999658
1582548588591;-0.7346;-0.8558;44.36799999999654
1582548588610;-0.7346;-0.8558;44.383999999996504
1582548588631;-0.7346;-0.8558;44.39999999999647
1582548588651;-0.7346;-0.8558;44.41599999999643
1582548588671;-0.7346;-0.8558;44.43199999999639
1582548588691;-0.7346;-0.8558;44.447999999996355
1582548588711;-0.7346;-0.8558;44.46399999999632
1582548588732;-0.7346;-0.8558;44.47999999999628
1582548588751;-0.7346;-0.8558;44.49599999999624
1582548588771;-0.7346;-0.8558;44.511999999996206
1582548588791;-0.7346;-0.8558;44.52799999999617
1582548588832;-0.7346;-0.8558;44.54399999999613
1582548588850;-0.7346;-0.8558;44.559999999996094
1582548588871;-0.7346;-0.8558;44.57599999999606
1582548588892;-0.7346;-0.8558;44.59199999999602
1582548588911;-0.7346;-0.8558;44.60799999999598
1582548588932;-0.7346;-0.8558;44.623999999995945
1582548588951;-0.7346;-0.8558;44.63999999999591
1582548588971;-0.7346;-0.8558;44.65599999999587
1582548588992;-0.7346;-0.8558;44.67199999999583
1582548589012;-0.7346;-0.8558;44.687999999995796
1582548589035;-0.7346;-0.8558;44.687999999995796
1582548589053;-0.7346;-0.8558;44.687999999995796
1582548589071;-0.7346;-0.8558;44.687999999995796
1582548589091;-0.7346;-0.8558;44.687999999995796
1582548589111;-0.7346;-0.8558;44.687999999995796
1582548589133;-0.7346;-0.8558;44.687999999995796
1582548589153;-0.7346;-0.8558;44.687999999995796
1582548589171;-0.7346;-0.8558;44.687999999995796
1582548589192;-0.7346;-0.8558;44.687999999995796
1582548589211;-0.7346;-0.8558;44.687999999995796
1582548589233;-0.7346;-0.8558;44.687999999995796
1582548589254;-0.7346;-0.8558;44.687999999995796
1582548589271;-0.7346;-0.8558;44.687999999995796
1582548589292;-0.7346;-0.8558;44.687999999995796
1582548589311;-0.7346;-0.8558;44.687999999995796
1582548589333;-0.7346;-0.8558;44.687999999995796
1582548589353;-0.7346;-0.8558;44.687999999995796
1582548589371;-0.7346;-0.8558;44.687999999995796
1582548589392;-0.7346;-0.8558;44.687999999995796
1582548589411;-0.7346;-0.8558;44.687999999995796
1582548589433;-0.7346;-0.8558;44.687999999995796
1582548589454;-0.7346;-0.8558;44.687999999995796
1582548589471;-0.7346;-0.8558;44.687999999995796
1582548589491;-0.7346;-0.8558;44.687999999995796
1582548589511;-0.7346;-0.8558;44.687999999995796
1582548589530;-0.7346;-0.8558;44.687999999995796
1582548589552;-0.7346;-0.8558;44.687999999995796
1582548589571;-0.7346;-0.8558;44.687999999995796
1582548589591;-0.7346;-0.8558;44.687999999995796
1582548589611;-0.7346;-0.8558;44.687999999995796
1582548589632;-0.7346;-0.8558;44.687999999995796
1582548589651;-0.7346;-0.8558;44.687999999995796
1582548589670;-0.7346;-0.8558;44.687999999995796
1582548589692;-0.7346;-0.8558;44.687999999995796
1582548589711;-0.7346;-0.8558;44.687999999995796
1582548589731;-0.7346;-0.8558;44.687999999995796
1582548589752;-0.7346;-0.8558;44.687999999995796
1582548589771;-0.7346;-0.8558;44.687999999995796
1582548589791;-0.7346;-0.8558;44.687999999995796
1582548589833;-0.7346;-0.8558;44.687999999995796
1582548589851;-0.7346;-0.8558;44.687999999995796
1582548589871;-0.7346;-0.8558;44.687999999995796
1582548589890;-0.7346;-0.8558;44.687999999995796
1582548589911;-0.7346;-0.8558;44.687999999995796
1582548589933;-0.7346;-0.8558;44.687999999995796
1582548589951;-0.7346;-0.8558;44.687999999995796
1582548589972;-0.7346;-0.8558;44.687999999995796
1582548589992;-0.7346;-0.8558;44.687999999995796
1582548590011;-0.7346;-0.8558;44.687999999995796
1582548590033;-0.7346;-0.8558;44.687999999995796
1582548590055;-0.7346;-0.8558;44.687999999995796
1582548590072;-0.7346;-0.8558;44.687999999995796
1582548590091;-0.7346;-0.8558;44.687999999995796
1582548590112;-0.7346;-0.8558;44.687999999995796
1582548590133;-0.7346;-0.8558;44.687999999995796
1582548590154;-0.7346;-0.8558;44.687999999995796
1582548590171;-0.7346;-0.8558;44.687999999995796
1582548590191;-0.7346;-0.8558;44.687999999995796
1582548590212;-0.7346;-0.8558;44.687999999995796
1582548590233;-0.7346;-0.8558;44.687999999995796
1582548590254;-0.7346;-0.8558;44.687999999995796
1582548590272;-0.7346;-0.8558;44.687999999995796
1582548590292;-0.7346;-0.8558;44.687999999995796
1582548590311;-0.7346;-0.8558;44.687999999995796
1582548590332;-0.7346;-0.8558;44.687999999995796
1582548590353;-0.7346;-0.8558;44.687999999995796
1582548590370;-0.7346;-0.8558;44.687999999995796
1582548590392;-0.7346;-0.8558;44.687999999995796
1582548590412;-0.7346;-0.8558;44.687999999995796
1582548590433;-0.7346;-0.8558;44.687999999995796
1582548590454;-0.7346;-0.8558;44.687999999995796
1582548590471;-0.7346;-0.8558;44.687999999995796
1582548590491;-0.7346;-0.8558;44.687999999995796
1582548590511;-0.7346;-0.8558;44.687999999995796
1582548590531;-0.7346;-0.8558;44.687999999995796
1582548590551;-0.7346;-0.8558;44.687999999995796
1582548590571;-0.7346;-0.8558;44.687999999995796
1582548590591;-0.7346;-0.8558;44.687999999995796
1582548590611;-0.7346;-0.8558;44.687999999995796
1582548590631;-0.7346;-0.8558;44.687999999995796
1582548590651;-0.7346;-0.8558;44.687999999995796
1582548590671;-0.7346;-0.8558;44.687999999995796
1582548590691;-0.7346;-0.8558;44.687999999995796
1582548590712;-0.7346;-0.8558;44.687999999995796
1582548590731;-0.7346;-0.8558;44.687999999995796
1582548590752;-0.7346;-0.8558;44.687999999995796
1582548590771;-0.7346;-0.8558;44.687999999995796
1582548590792;-0.7346;-0.8558;44.687999999995796
1582548590832;-0.7346;-0.8558;44.687999999995796
1582548590850;-0.7346;-0.8558;44.687999999995796
1582548590871;-0.7346;-0.8558;44.687999999995796
1582548590891;-0.7346;-0.8558;44.687999999995796
1582548590911;-0.7346;-0.8558;44.687999999995796
1582548590931;-0.7346;-0.8558;44.687999999995796
1582548590951;-0.7346;-0.8558;44.687999999995796
1582548590972;-0.7346;-0.8558;44.687999999995796
1582548590991;-0.7346;-0.8558;44.687999999995796
1582548591011;-0.7346;-0.8558;44.687999999995796
1582548591036;-0.7346;-0.8558;44.687999999995796
1582548591054;-0.7346;-0.8558;44.687999999995796
1582548591071;-0.7346;-0.8558;44.687999999995796
1582548591092;-0.7346;-0.8558;44.687999999995796
1582548591112;-0.7346;-0.8558;44.687999999995796
1582548591132;-0.7346;-0.8558;44.687999999995796
1582548591154;-0.7346;-0.8558;44.687999999995796
1582548591171;-0.7346;-0.8558;44.687999999995796
1582548591191;-0.7346;-0.8558;44.687999999995796
1582548591212;-0.7346;-0.8558;44.687999999995796
1582548591232;-0.7346;-0.8558;44.687999999995796
1582548591254;-0.7346;-0.8558;44.687999999995796
1582548591272;-0.7346;-0.8558;44.687999999995796
1582548591291;-0.7346;-0.8558;44.687999999995796
1582548591312;-0.7346;-0.8558;44.687999999995796
1582548591332;-0.7346;-0.8558;44.687999999995796
1582548591354;-0.7346;-0.8558;44.687999999995796
1582548591371;-0.7346;-0.8558;44.687999999995796
1582548591392;-0.7346;-0.8558;44.687999999995796
1582548591412;-0.7346;-0.8558;44.687999999995796
1582548591432;-0.7346;-0.8558;44.687999999995796
1582548591454;-0.7346;-0.8558;44.687999999995796
1582548591471;-0.7346;-0.8558;44.687999999995796
1582548591491;-0.7346;-0.8558;44.687999999995796
1582548591512;-0.7346;-0.8558;44.687999999995796
1582548591532;-0.7346;-0.8558;44.687999999995796
1582548591554;-0.7346;-0.8558;44.687999999995796
1582548591571;-0.7346;-0.8558;44.687999999995796
1582548591591;-0.7346;-0.8558;44.687999999995796
1582548591611;-0.7346;-0.8558;44.687999999995796
1582548591632;-0.7346;-0.8558;44.687999999995796
1582548591652;-0.7346;-0.8558;44.687999999995796
1582548591671;-0.7346;-0.8558;44.687999999995796
1582548591691;-0.7346;-0.8558;44.687999999995796
1582548591711;-0.7346;-0.8558;44.687999999995796
1582548591730;-0.7346;-0.8558;44.687999999995796
1582548591752;-0.7346;-0.8558;44.687999999995796
1582548591771;-0.7346;-0.8558;44.687999999995796
1582548591791;-0.7346;-0.8558;44.687999999995796
1582548591830;-0.7346;-0.8558;44.687999999995796
1582548591850;-0.7346;-0.8558;44.687999999995796
1582548591871;-0.7346;-0.8558;44.687999999995796
1582548591891;-0.7346;-0.8558;44.687999999995796
1582548591912;-0.7346;-0.8558;44.687999999995796
1582548591931;-0.7346;-0.8558;44.687999999995796
1582548591951;-0.7346;-0.8558;44.687999999995796
1582548591971;-0.7346;-0.8558;44.687999999995796
1582548591992;-0.7346;-0.8558;44.687999999995796
1582548592011;-0.7346;-0.8558;44.687999999995796
1582548592036;-0.7346;-0.8558;44.687999999995796
1582548592055;-0.7346;-0.8558;44.687999999995796
1582548592072;-0.7346;-0.8558;44.687999999995796
1582548592092;-0.7346;-0.8558;44.687999999995796
1582548592111;-0.7346;-0.8558;44.687999999995796
1582548592132;-0.7346;-0.8558;44.687999999995796
1582548592154;-0.7346;-0.8558;44.687999999995796
1582548592171;-0.7346;-0.8558;44.687999999995796
1582548592193;-0.7346;-0.8558;44.687999999995796
1582548592212;-0.7346;-0.8558;44.687999999995796
1582548592234;-0.7346;-0.8558;44.687999999995796
1582548592255;-0.7346;-0.8558;44.687999999995796
1582548592272;-0.7346;-0.8558;44.687999999995796
1582548592294;-0.7346;-0.8558;44.687999999995796
1582548592311;-0.7346;-0.8558;44.687999999995796
1582548592333;-0.7346;-0.8558;44.687999999995796
1582548592354;-0.7346;-0.8558;44.687999999995796
1582548592371;-0.7346;-0.8558;44.687999999995796
1582548592391;-0.7346;-0.8558;44.687999999995796
1582548592412;-0.7346;-0.8558;44.687999999995796
1582548592433;-0.7346;-0.8558;44.687999999995796
1582548592455;-0.7346;-0.8558;44.687999999995796
1582548592473;-0.7346;-0.8558;44.687999999995796
1582548592491;-0.7346;-0.8558;44.687999999995796
1582548592511;-0.7346;-0.8558;44.687999999995796
1582548592532;-0.7346;-0.8558;44.687999999995796
1582548592553;-0.7346;-0.8558;44.687999999995796
1582548592571;-0.7346;-0.8558;44.687999999995796
1582548592592;-0.7346;-0.8558;44.687999999995796
1582548592613;-0.7346;-0.8558;44.687999999995796
1582548592631;-0.7346;-0.8558;44.687999999995796
1582548592653;-0.7346;-0.8558;44.687999999995796
1582548592670;-0.7346;-0.8558;44.687999999995796
1582548592691;-0.7346;-0.8558;44.687999999995796
1582548592711;-0.7346;-0.8558;44.687999999995796
1582548592731;-0.7346;-0.8558;44.687999999995796
1582548592751;-0.7346;-0.8558;44.687999999995796
1582548592770;-0.7346;-0.8558;44.687999999995796
1582548592791;-0.7346;-0.8558;44.687999999995796
1582548592831;-0.7346;-0.8558;44.687999999995796
1582548592851;-0.7346;-0.8558;44.687999999995796
1582548592871;-0.7346;-0.8558;44.687999999995796
1582548592891;-0.7346;-0.8558;44.687999999995796
1582548592910;-0.7346;-0.8558;44.687999999995796
1582548592930;-0.7346;-0.8558;44.687999999995796
1582548592951;-0.7346;-0.8558;44.687999999995796
1582548592971;-0.7346;-0.8558;44.687999999995796
1582548592993;-0.7346;-0.8558;44.687999999995796
1582548593011;-0.7346;-0.8558;44.687999999995796
1582548593036;-0.7346;-0.8558;44.687999999995796
1582548593056;-0.7346;-0.8558;44.687999999995796
1582548593071;-0.7346;-0.8558;44.687999999995796
1582548593091;-0.7346;-0.8558;44.687999999995796
1582548593111;-0.7346;-0.8558;44.687999999995796
1582548593132;-0.7346;-0.8558;44.687999999995796
1582548593154;-0.7346;-0.8558;44.687999999995796
1582548593171;-0.7346;-0.8558;44.687999999995796
1582548593192;-0.7346;-0.8558;44.687999999995796
1582548593211;-0.7346;-0.8558;44.687999999995796
1582548593233;-0.7346;-0.8558;44.687999999995796
1582548593256;-0.7346;-0.8558;44.687999999995796
1582548593274;-0.7346;-0.8558;44.687999999995796
1582548593292;-0.7346;-0.8558;44.687999999995796
1582548593312;-0.7346;-0.8558;44.687999999995796
1582548593333;-0.7346;-0.8558;44.687999999995796
1582548593354;-0.7346;-0.8558;44.687999999995796
1582548593371;-0.7346;-0.8558;44.687999999995796
1582548593391;-0.7346;-0.8558;44.687999999995796
1582548593411;-0.7346;-0.8558;44.687999999995796
1582548593433;-0.7346;-0.8558;44.687999999995796
1582548593455;-0.7346;-0.8558;44.687999999995796
1582548593473;-0.7346;-0.8558;44.687999999995796
